198500,17311737
198600,17322767
198700,17326820
198800,17336980
198900,17348036
199800,17397317
199900,17408597
200100,17424909
200200,17435305
200400,17452972
200500,17460557
200600,17468411
200700,17477948
200800,17489619
201200,17515372
201300,17523727
201400,17532529
201500,17540170
201600,17551993
201700,17561644
202200,17597099
202300,17604325
202400,17615291
202500,17626540
202800,17647458
202900,17654654
203400,17673465
203500,17684681
203600,17696535
203700,17702504
203800,17710936
203900,17721912
204100,17737480
204200,17748856
204400,17764509
204500,17770762
204600,17783112
204800,17799934
204900,17811198
205100,17826782
205200,17836446
205500,17864057
205600,17874985
205900,17900923
206000,17912027
206200,17931202
206300,17942770
206600,17966745
206700,17977817
207200,18002507
207300,18013241
207500,18027934
207600,18038718
207800,18056202
207900,18066874
208000,18078762
208200,18092691
208300,18103587
208400,18115268
208500,18122649
208600,18133561
208700,18145369
208900,18158920
209000,18170184
209200,18188944
209300,18200320
209400,18211808
209600,18223533
209700,18234605
209800,18246060
209900,18252665
210000,18263177
210100,18274889
210300,18287192
210400,18296616
210500,18307720
210600,18317650
210700,18327954
210800,18339538
211300,18351219
211400,18361347
211500,18372483
211600,18382690
211700,18392818
211800,18404514
212000,18420306
212100,18430978
212200,18443012
212300,18451089
212400,18461313
212500,18472349
212600,18480728
212700,18486904
212800,18497672
212900,18510419
213000,18517664
213100,18528192
213200,18539376
213300,18546072
213400,18553720
213500,18564440
213700,18584774
213800,18595894
214100,18619635
214200,18630419
214400,18649565
214500,18661005
215100,18680278
215200,18690902
215300,18702422
215400,18711246
215500,18722222
215600,18733790
215800,18749373
215900,18760701
216100,18779427
216200,18790099
216300,18801082
216500,18815414
216600,18826262
216700,18839357
216800,18847576
216900,18858344
217200,18881824
217300,18893168
217500,18911847
217700,18933879
217900,18948648
218000,18959832
218200,18980531
218300,18991443
218900,19014058
219000,19025018
219100,19037214
219400,19066847
219500,19070223
219600,19075551
219900,19104200
220000,19115240
220100,19126824
220300,19140179
220400,19150883
220500,19163649
220600,19171953
220700,19183313
221000,19209950
221100,19221358
221200,19231645
221300,19240973
221400,19252077
221600,19267258
221700,19278090
221800,19289644
221900,19298315
222000,19309259
222100,19321291
222200,19329862
222300,19335126
222400,19343606
223000,19370563
223100,19381795
223300,19400554
223600,19430952
223700,19442040
223800,19453816
223900,19460052
224000,19467508
224100,19478260
224300,19496230
224400,19507190
224500,19518787
224700,19533670
224800,19544662
225000,19563352
225100,19574456
225200,19585819
225300,19592514
225400,19600210
225500,19611314
225700,19631460
225800,19643012
226100,19666378
226200,19677770
226800,19702266
226900,19715482
227000,19723342
227100,19733390
227200,19744590
227400,19764137
227500,19774729
227800,19800638
227900,19811598
228000,19821297
228100,19832049
228200,19842897
228400,19857175
228500,19867879
228600,19878967
228700,19885967
228800,19896351
228900,19907919
229100,19922325
229200,19932885
229300,19944453
229400,19953586
229500,19964658
229600,19976530
229700,19983983
229800,19990911
229900,20001567
230100,20020698
230200,20031450
230300,20043418
230400,20050135
230900,20062247
231000,20073911
231100,20082566
231200,20093030
231300,20104854
231400,20114704
231500,20121008
231600,20131664
231800,20151148
231900,20162188
232000,20173364
232200,20188088
232300,20199128
232500,20217799
232600,20229015
232700,20241031
232900,20253832
233000,20264920
233100,20278610
233200,20285778
233300,20296562
233600,20322482
233700,20333506
233900,20354920
234000,20366344
234700,20392994
234800,20405090
234900,20412967
235000,20424007
235100,20435735
235200,20444462
235400,20460990
235600,20480085
235700,20491349
235800,20503013
235900,20510903
236000,20517799
236100,20528711
236300,20547079
236400,20558439
236700,20583684
236800,20595236
237000,20611718
237100,20622790
237200,20634422
237300,20642809
237400,20648553
237500,20659753
237700,20679335
237800,20690258
238400,20712311
238500,20719975
238800,20743714
238900,20755279
239200,20777564
239300,20790637
239400,20798850
239500,20809650
239600,20821106
239800,20837367
239900,20847703
240100,20866891
240200,20877147
240300,20888155
240500,20903280
240600,20914144
240800,20931550
240900,20942622
